200000 6.812E-6 1
220000 1.667E-6 1
240000 5.15E-7 1
260000 4.92E-7 1
280000 4.800000000000001E-7 1
300000 4.91E-7 1
320000 4.89E-7 1
340000 4.63E-7 1
360000 4.89E-7 1
380000 4.63E-7 1
400000 4.56E-7 1
420000 4.84E-7 1
440000 4.99E-7 1
460000 5.02E-7 1
480000 4.940000000000001E-7 1
500000 4.78E-7 1
520000 5.000000000000001E-7 1
540000 4.77E-7 1
560000 4.59E-7 1
580000 4.5300000000000005E-7 1
600000 4.7600000000000003E-7 1
620000 4.61E-7 1
640000 4.92E-7 1
660000 4.970000000000001E-7 1
680000 4.77E-7 1
700000 4.81E-7 1
720000 5.05E-7 1
740000 4.900000000000001E-7 1
760000 4.7600000000000003E-7 1
780000 4.970000000000001E-7 1
800000 4.6700000000000004E-7 1
820000 4.99E-7 1
840000 4.92E-7 1
860000 4.940000000000001E-7 1
880000 5.12E-7 1
900000 4.93E-7 1
920000 5.22E-7 1
940000 4.7000000000000005E-7 1
960000 4.85E-7 1
980000 4.85E-7 1
1000000 4.79E-7 1
1020000 4.98E-7 1
1040000 4.4300000000000004E-7 1
1060000 4.7600000000000003E-7 1
1080000 6.33E-7 1
1100000 6.02E-7 1
1120000 6.54E-7 1
1140000 5.33E-7 1
1160000 4.900000000000001E-7 1
1180000 4.7000000000000005E-7 1
1200000 4.85E-7 1
1220000 4.64E-7 1
1240000 4.84E-7 1
1260000 4.73E-7 1
1280000 5.15E-7 1
1300000 4.68E-7 1
1320000 4.59E-7 1
1340000 4.71E-7 1
1360000 4.52E-7 1
1380000 4.63E-7 1
1400000 4.800000000000001E-7 1
1420000 4.88E-7 1
1440000 9.600000000000001E-7 1
1460000 5.040000000000001E-7 1
1480000 4.5800000000000005E-7 1
1500000 4.3600000000000004E-7 1
1520000 4.86E-7 1
1540000 5.12E-7 1
1560000 4.63E-7 1
1580000 4.7600000000000003E-7 1
1600000 4.71E-7 1
1620000 4.6000000000000004E-7 1
1640000 4.93E-7 1
1660000 4.7400000000000004E-7 1
1680000 4.88E-7 1
1700000 4.4E-7 1
1720000 4.6900000000000003E-7 1
1740000 5.2E-7 1
1760000 4.37E-7 1
1780000 4.73E-7 1
1800000 4.6500000000000005E-7 1
1820000 4.68E-7 1
1840000 4.35E-7 1
1860000 4.4300000000000004E-7 1
1880000 4.900000000000001E-7 1
1900000 4.7600000000000003E-7 1
1920000 4.42E-7 1
1940000 4.6200000000000003E-7 1
1960000 4.75E-7 1
1980000 4.7000000000000005E-7 1
2000000 4.59E-7 1
2020000 4.4800000000000004E-7 1
2040000 4.4800000000000004E-7 1
2060000 4.63E-7 1
2080000 4.37E-7 1
2100000 4.2200000000000005E-7 1
2120000 4.82E-7 1
2140000 4.47E-7 1
2160000 4.800000000000001E-7 1
2180000 4.4600000000000005E-7 1
2200000 4.5700000000000003E-7 1
2220000 4.77E-7 1
2240000 4.6200000000000003E-7 1
2260000 4.7000000000000005E-7 1
2280000 4.6900000000000003E-7 1
2300000 4.73E-7 1
2320000 4.63E-7 1
2340000 4.3400000000000005E-7 1
2360000 4.37E-7 1
2380000 4.4100000000000004E-7 1
2400000 4.3600000000000004E-7 1
2420000 4.85E-7 1
2440000 4.7600000000000003E-7 1
2460000 4.47E-7 1
2480000 4.28E-7 1
2500000 4.09E-7 1
2520000 4.42E-7 1
2540000 4.7200000000000004E-7 1
2560000 4.56E-7 1
2580000 4.37E-7 1
2600000 5.000000000000001E-7 1
2620000 4.4500000000000003E-7 1
2640000 4.32E-7 1
2660000 4.44E-7 1
2680000 4.56E-7 1
2700000 4.3600000000000004E-7 1
2720000 2.2105000000000003E-5 1
2740000 9.230000000000001E-7 1
2760000 5.09E-7 1
2780000 5.95E-7 1
2800000 5.64E-7 1
2820000 6.22E-7 1
2840000 4.86E-7 1
2860000 4.51E-7 1
2880000 4.44E-7 1
2900000 4.5500000000000004E-7 1
2920000 4.54E-7 1
2940000 4.64E-7 1
2960000 4.4300000000000004E-7 1
2980000 4.6900000000000003E-7 1
3000000 4.79E-7 1
3020000 4.56E-7 1
3040000 4.79E-7 1
3060000 4.5000000000000003E-7 1
3080000 4.56E-7 1
3100000 4.79E-7 1
3120000 4.6000000000000004E-7 1
3140000 4.86E-7 1
3160000 4.900000000000001E-7 1
3180000 4.6700000000000004E-7 1
3200000 4.4800000000000004E-7 1
3220000 4.4600000000000005E-7 1
3240000 4.44E-7 1
3260000 4.4300000000000004E-7 1
3280000 4.28E-7 1
3300000 4.2700000000000005E-7 1
3320000 4.01E-7 1
3340000 4.2900000000000004E-7 1
3360000 4.1700000000000004E-7 1
